,Strong1,Strong2,Strong_alone,Weak,Weakest,Domain,Subdomain,median_alpha,n,median_ntail,median_meandeg
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_hin_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.6900000000000013,1085,427.0,5.1560623367074978
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_hpj_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7300000000000013,849,309.0,4.7820402896140788
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_hpy_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7300000000000013,863,310.0,4.7733575232665997
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_hsa_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.620000000000001,1917,876.0,6.1204233043979297
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_lil_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.2800000000000007,1234,111.0,5.0899863771221803
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_lin_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.5500000000000016,980,402.0,5.462283095056204
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_lla_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.5400000000000014,966,362.0,5.1856928284951866
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_lmo_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.5600000000000014,1004,412.0,5.444965216852796
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mac_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.5550000000000015,938,485.0,4.8075359808102345
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mja_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.5850000000000017,796,404.0,4.5933835845896152
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mka_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.515000000000001,754,533.5,4.5149602122015917
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mle_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.2000000000000006,1008,76.0,5.2027009728622629
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mlo_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.8000000000000016,1654,756.0,5.7629068773143182
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mma_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.6300000000000017,1008,534.0,4.8004451435150912
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mmu_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.6100000000000008,1863,840.0,6.0884774155995682
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mpe_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.410000000000001,579,161.0,4.630235912619332
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mtc_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.8600000000000017,1443,621.0,5.4958695668373085
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mth_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.5800000000000014,814,410.0,4.6191074795725964
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_mtu_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.8700000000000014,1509,656.0,5.5137735899481219
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_nma_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.3000000000000007,1017,115.0,5.2042163387698386
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_nme_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.2900000000000009,1020,114.0,5.1861294157950955
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_oih_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7000000000000011,1340,543.0,5.4642245092788784
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_pab_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.410000000000001,829,762.5,4.6491993365500601
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_pae_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.8200000000000016,1581,711.0,5.6880305657147563
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_pai_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7100000000000017,958,555.0,4.8917513842243805
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_pfu_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.5800000000000014,814,436.0,4.8635081993860618
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_pho_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.6300000000000017,733,375.0,4.6527457345337764
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_pmu_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7500000000000018,1167,513.0,5.4974274151402458
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_rco_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.6100000000000008,785,397.0,4.5830905043107526
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_rno_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7000000000000011,1646,725.0,5.7924283760135111
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_rpr_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.6250000000000013,754,390.0,4.5864937561469912
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_rso_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.8500000000000014,1642,721.0,5.5918621300577698
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sag_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.4050000000000011,875,544.5,5.0073962793962794
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sam_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.640000000000001,1073,452.0,5.4944911228843729
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_san_Biological_Metabolic_n4.gml,False,True,False,True,True,Biological,Metabolic,2.5500000000000016,880,310.0,5.0132201132201129
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sau_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.640000000000001,1080,451.0,5.4768017049931945
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sav_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.640000000000001,1072,451.0,5.5001793218374146
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sce_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7800000000000016,1378,632.0,5.7652394775036289
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sco_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.9100000000000015,1542,710.0,5.6316877431906613
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sfl_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.8300000000000014,1560,706.0,5.6457152050943336
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sme_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.8400000000000016,1705,785.0,5.7307740802130702
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_smu_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.5100000000000016,911,330.0,5.0986543642965154
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_son_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7600000000000016,1417,605.0,5.5022772109308189
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_spg_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.2900000000000014,822,727.0,4.9053623395830357
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_spm_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.285000000000001,820,728.0,4.9301928901641956
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_spn_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.5100000000000016,892,325.0,5.1089875839805021
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_spo_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.660000000000001,1184,518.0,5.7373895305339939
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_spr_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.5000000000000013,910,330.0,5.127091694769641
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_spy_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.3600000000000008,825,579.0,4.8841558441558437
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sso_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.660000000000001,1035,578.0,4.8796293049711696
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_stm_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.8300000000000014,1563,729.0,5.6911283834717441
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sto_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.640000000000001,973,523.0,4.7563583713041826
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_sty_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.8100000000000014,1547,693.0,5.5740889233757329
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_syn_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7800000000000016,1264,498.0,5.2794715552424947
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_tac_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.5700000000000007,768,439.0,5.0112218792286871
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_tel_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7900000000000018,1159,461.0,5.189672543492688
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_tma_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.620000000000001,914,354.0,5.2083395781501354
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_tpa_Biological_Metabolic_n4.gml,False,True,False,True,True,Biological,Metabolic,2.3900000000000006,524,336.5,4.9323825662791805
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_tte_Biological_Metabolic_n4.gml,False,True,False,True,True,Biological,Metabolic,2.5900000000000016,991,374.0,5.2002436536779459
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_tvo_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.6500000000000008,778,466.0,5.0260804895525233
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_vch_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7900000000000018,1422,627.0,5.5403283259743734
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_wbr_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7600000000000016,775,323.0,5.3413824884792627
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_xac_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7600000000000016,1444,593.0,5.4085119620827538
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_xcc_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7500000000000018,1454,599.0,5.4396064420316934
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_xfa_Biological_Metabolic_n4.gml,True,True,True,True,True,Biological,Metabolic,2.2400000000000007,1092,94.0,5.1902801448472236
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ype_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7700000000000014,1474,640.0,5.5370102256619393
/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ypk_Biological_Metabolic_n4.gml,False,False,False,False,False,Biological,Metabolic,2.7700000000000014,1452,619.0,5.4883996212121211
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Binary_interactomes_various_species_2012_A_thaliana_mustard_binary_hq_Biological_Protein_interactions_n3.gml,False,False,False,True,True,Biological,Protein_interactions,2.4700000000000015,1001,366.0,3.4546564546564547
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Binary_interactomes_various_species_2012_A_thaliana_mustard_binary_lc_Biological_Protein_interactions_n3.gml,False,False,False,False,False,Biological,Protein_interactions,2.4700000000000015,1001,366.0,3.4546564546564547
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Binary_interactomes_various_species_2012_E_coli_K12_binary_hq_Biological_Protein_interactions_n3.gml,False,False,False,True,True,Biological,Protein_interactions,4.150000000000003,637,95.0,2.3453689167974883
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Binary_interactomes_various_species_2012_E_coli_K12_binary_lc_Biological_Protein_interactions_n3.gml,False,False,False,True,True,Biological,Protein_interactions,4.150000000000003,637,95.0,2.3453689167974883
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Binary_interactomes_various_species_2012_E_coli_K12_cocomp_hq_Biological_Protein_interactions_n3.gml,False,False,False,False,False,Biological,Protein_interactions,1.7900000000000009,1118,1046.0,4.5325640168532102
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Binary_interactomes_various_species_2012_S_pombe_972H_fission_yeast_binary_hq_Biological_Protein_interactions_n3.gml,False,False,False,True,True,Biological,Protein_interactions,3.4400000000000026,403,63.0,2.2779156327543424
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Binary_interactomes_various_species_2012_S_pombe_972H_fission_yeast_binary_ht_Biological_Protein_interactions_n3.gml,False,False,False,False,True,Biological,Protein_interactions,2.9800000000000018,180,46.0,2.2222222222222223
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Binary_interactomes_various_species_2012_S_pombe_972H_fission_yeast_binary_lc_Biological_Protein_interactions_n3.gml,False,False,False,False,True,Biological,Protein_interactions,4.1000000000000014,269,40.0,2.1412639405204459
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Binary_interactomes_various_species_2012_S_pombe_972H_fission_yeast_cocomp_hq_Biological_Protein_interactions_n3.gml,False,False,False,False,True,Biological,Protein_interactions,2.3450000000000015,515,127.5,2.2299477221807322
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/C_elegans_interactomes_2009_BPmaps_scaffold_Biological_Protein_interactions_n3.gml,False,False,False,False,False,Biological,Protein_interactions,2.1350000000000007,537,441.0,2.2461501093028904
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/C_elegans_interactomes_2009_Genetic_Biological_Protein_interactions_n3.gml,False,False,False,False,False,Biological,Protein_interactions,2.2550000000000008,759,374.5,4.357965034519875
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/C_elegans_interactomes_2009_LCI_lit_Biological_Protein_interactions_n3.gml,False,False,False,False,False,Biological,Protein_interactions,2.3000000000000007,431,431.0,2.0324825986078885
/Volumes/Durodon/gmls/Biological/Protein_interactions/n3/Ito_core_yeast_interactome_2001_Ito-core_Biological_Protein_interactions_n3.gml,False,False,False,True,True,Biological,Protein_interactions,3.0500000000000016,813,98.0,2.07380073800738
/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_C_elegans_nematode_binary_hq_Biological_Protein_interactions_n4.gml,False,False,False,True,True,Biological,Protein_interactions,2.6200000000000014,4531,1288.5,5.2078506750561706
/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_C_elegans_nematode_binary_ht_Biological_Protein_interactions_n4.gml,False,False,False,False,False,Biological,Protein_interactions,2.2700000000000014,4489,706.0,5.2085514915766638
/Volumes/Durodon/gmls/Biological/Protein_interactions/n4/Binary_interactomes_various_species_2012_D_melanogaster_fly_binary_hq_Biological_Protein_interactions_n4.gml,False,False,False,True,True,Biological,Protein_interactions,4.110000000000003,7526,169.0,6.9528748632605311
