,Domain,Subdomain,num_edges,Graph_order,Weighted,Directed,Bipartite,Multigraph,Multiplex,Component,fp_gml,n,alpha,xmin,ntail,Lpl,ppl,dexp,dln,dstrexp,dplwc
Freshwater_stream_webs_Troy_Biological_Food_web_n3.gml_directedtotaldistribution.txt,Biological,Food_web,181.0,3.0,0,total,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Food_web/n3/Freshwater_stream_webs_Troy_Biological_Food_web_n3.gml,78.0,2.21,3.0,46.0,-118.479880197,0.0,0.0,-1.0,-1.0,-1.0
Freshwater_stream_webs_Venlaw_Biological_Food_web_n3.gml_directedindistribution.txt,Biological,Food_web,187.0,3.0,0,in,0,0,0,entire,/Volumes/Durodon/gmls/Biological/Food_web/n3/Freshwater_stream_webs_Venlaw_Biological_Food_web_n3.gml,69.0,3.08,5.0,18.0,-40.8855034708,0.545,0.0,0.0,0.0,0.0
Inouye_Pyke_plant-pollinator_web_Inouye_Pyke_plant-pollinator_web_Biological_Food_web_n3.gml_bipartitefull_weightedsimplified_largestcompdistribution.txt,Biological,Food_web,278.0,3.0,simplified,0,full,0,0,largest,/Volumes/Durodon/gmls/Biological/Food_web/n3/Inouye_Pyke_plant-pollinator_web_Inouye_Pyke_plant-pollinator_web_Biological_Food_web_n3.gml,128.0,1.97,2.0,87.0,-220.431436355,0.012,0.0,-1.0,0.0,-1.0
Kato_plant-pollinator_web_Kato_plant-pollinator_web_Biological_Food_web_n3.gml_bipartitefull_weightedsimplified_largestcompdistribution.txt,Biological,Food_web,1201.0,3.0,simplified,0,full,0,0,largest,/Volumes/Durodon/gmls/Biological/Food_web/n3/Kato_plant-pollinator_web_Kato_plant-pollinator_web_Biological_Food_web_n3.gml,765.0,2.14,1.0,765.0,-1081.78677673,0.121,2.0,1.0,1.0,0.0
Kevan_plant-pollinator_web_Kevan_plant-pollinator_web_Biological_Food_web_n3.gml_bipartitefull_weightedsimplifieddistribution.txt,Biological,Food_web,312.0,3.0,simplified,0,full,0,0,connected,/Volumes/Durodon/gmls/Biological/Food_web/n3/Kevan_plant-pollinator_web_Kevan_plant-pollinator_web_Biological_Food_web_n3.gml,147.0,2.07,2.0,93.0,-216.982064905,0.308,1.0,0.0,1.0,-1.0
McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_Biological_Food_web_n3.gml_bipartitefulldistribution.txt,Biological,Food_web,204.0,3.0,0,0,full,0,0,entire,/Volumes/Durodon/gmls/Biological/Food_web/n3/McCullen_plant-pollinator_web_McCullen_plant-pollinator_web_Biological_Food_web_n3.gml,159.0,2.19,1.0,159.0,-213.520804778,0.878,1.0,0.0,0.0,0.0
Memmott_plant-pollinator_web_Memmott_plant-pollinator_web_Biological_Food_web_n3.gml_bipartitefull_weightedsimplifieddistribution.txt,Biological,Food_web,299.0,3.0,simplified,0,full,0,0,connected,/Volumes/Durodon/gmls/Biological/Food_web/n3/Memmott_plant-pollinator_web_Memmott_plant-pollinator_web_Biological_Food_web_n3.gml,104.0,2.58,7.0,30.0,-91.5424214352,0.376,0.0,0.0,0.0,0.0
Vazquez_Simberloff_plant-pollinator_webs_Arroyo_Goye_Biological_Food_web_n3.gml_bipartiteb_weightedsimplifieddistribution.txt,Biological,Food_web,206.0,3.0,simplified,0,b,0,0,entire,/Volumes/Durodon/gmls/Biological/Food_web/n3/Vazquez_Simberloff_plant-pollinator_webs_Arroyo_Goye_Biological_Food_web_n3.gml,90.0,1.32,1.0,27.0,-126.65170621,0.0,-1.0,-1.0,-1.0,-1.0
Vazquez_Simberloff_plant-pollinator_webs_Cerro_Lopez_Biological_Food_web_n3.gml_bipartitea_weightedsimplifieddistribution.txt,Biological,Food_web,14.0,3.0,simplified,0,a,0,0,entire,/Volumes/Durodon/gmls/Biological/Food_web/n3/Vazquez_Simberloff_plant-pollinator_webs_Cerro_Lopez_Biological_Food_web_n3.gml,14.0,1.65,1.0,8.0,-20.1501476407,0.014,-1.0,-1.0,-1.0,-1.0
Vazquez_Simberloff_plant-pollinator_webs_Llao_Llao_Biological_Food_web_n3.gml_bipartitea_weightedsimplifieddistribution.txt,Biological,Food_web,14.0,3.0,simplified,0,a,0,0,entire,/Volumes/Durodon/gmls/Biological/Food_web/n3/Vazquez_Simberloff_plant-pollinator_webs_Llao_Llao_Biological_Food_web_n3.gml,14.0,1.8,1.0,10.0,-20.7787217818,0.016,0.0,0.0,0.0,-1.0
Vazquez_Simberloff_plant-pollinator_webs_Mascardi_c_Biological_Food_web_n3.gml_bipartiteb_weightedsimplifieddistribution.txt,Biological,Food_web,130.0,3.0,simplified,0,b,0,0,entire,/Volumes/Durodon/gmls/Biological/Food_web/n3/Vazquez_Simberloff_plant-pollinator_webs_Mascardi_c_Biological_Food_web_n3.gml,90.0,1.56,2.0,24.0,-91.863451732,0.0,-1.0,-1.0,-1.0,-1.0
Vazquez_Simberloff_plant-pollinator_webs_Mascardi_nc_Biological_Food_web_n3.gml_bipartiteb_weightedsimplifieddistribution.txt,Biological,Food_web,262.0,3.0,simplified,0,b,0,0,entire,/Volumes/Durodon/gmls/Biological/Food_web/n3/Vazquez_Simberloff_plant-pollinator_webs_Mascardi_nc_Biological_Food_web_n3.gml,90.0,1.5,2.0,35.0,-143.936463986,0.0,-1.0,-1.0,-1.0,-1.0
Vazquez_Simberloff_plant-pollinator_webs_Quetrihue_c_Biological_Food_web_n3.gml_bipartitea_weightedsimplifieddistribution.txt,Biological,Food_web,26.0,3.0,simplified,0,a,0,0,entire,/Volumes/Durodon/gmls/Biological/Food_web/n3/Vazquez_Simberloff_plant-pollinator_webs_Quetrihue_c_Biological_Food_web_n3.gml,14.0,3.87,5.0,8.0,-14.6042504721,0.019,-1.0,-1.0,-1.0,-1.0
Vazquez_Simberloff_plant-pollinator_webs_Quetrihue_nc_Biological_Food_web_n3.gml_bipartitea_weightedsimplified_largestcompdistribution.txt,Biological,Food_web,5.0,3.0,simplified,0,a,0,0,largest,/Volumes/Durodon/gmls/Biological/Food_web/n3/Vazquez_Simberloff_plant-pollinator_webs_Quetrihue_nc_Biological_Food_web_n3.gml,5.0,6.5,3.0,2.0,-0.379290176455,0.603,,,,
Vazquez_Simberloff_plant-pollinator_webs_Safariland_Biological_Food_web_n3.gml_bipartitefull_weightedsimplified_largestcompdistribution.txt,Biological,Food_web,35.0,3.0,simplified,0,full,0,0,largest,/Volumes/Durodon/gmls/Biological/Food_web/n3/Vazquez_Simberloff_plant-pollinator_webs_Safariland_Biological_Food_web_n3.gml,31.0,2.81,2.0,15.0,-22.223643434,0.3,1.0,0.0,0.0,0.0
Metabolic_networks_from_KEGG_2006_mge_Biological_Metabolic_n3.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,823.0,3.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n3/Metabolic_networks_from_KEGG_2006_mge_Biological_Metabolic_n3.gml,358.0,2.32,2.0,339.0,-668.376368136,0.054,1.0,0.0,1.0,-1.0
Metabolic_networks_from_KEGG_2006_mpn_Biological_Metabolic_n3.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,856.0,3.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n3/Metabolic_networks_from_KEGG_2006_mpn_Biological_Metabolic_n3.gml,354.0,2.51,5.0,95.0,-262.361914816,0.419,1.0,0.0,0.0,0.0
Metabolic_networks_from_KEGG_2006_mpu_Biological_Metabolic_n3.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,887.0,3.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n3/Metabolic_networks_from_KEGG_2006_mpu_Biological_Metabolic_n3.gml,360.0,2.5,3.0,218.0,-484.000957986,0.88,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_uur_Biological_Metabolic_n3.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,730.0,3.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n3/Metabolic_networks_from_KEGG_2006_uur_Biological_Metabolic_n3.gml,321.0,2.56,3.0,180.0,-388.118173151,0.641,2.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_aae_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,2334.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_aae_Biological_Metabolic_n4.gml,926.0,2.32,7.0,103.0,-345.611842103,0.11,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_afu_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,2011.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_afu_Biological_Metabolic_n4.gml,861.0,2.66,3.0,474.0,-975.56348967,0.0,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_ana_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,3552.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ana_Biological_Metabolic_n4.gml,1314.0,2.77,4.0,539.0,-1225.71194959,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_ape_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,1858.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ape_Biological_Metabolic_n4.gml,769.0,2.59,3.0,427.0,-905.505355951,0.041,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_atc_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,4315.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_atc_Biological_Metabolic_n4.gml,1538.0,2.83,4.0,694.0,-1540.27205318,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_ath_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,4302.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ath_Biological_Metabolic_n4.gml,1561.0,2.75,4.0,659.0,-1511.21600568,0.002,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_atu_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,4356.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_atu_Biological_Metabolic_n4.gml,1593.0,2.83,4.0,695.0,-1541.75034852,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_bas_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,1501.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_bas_Biological_Metabolic_n4.gml,619.0,2.73,4.0,246.0,-566.793446159,0.011,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_bbu_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,1115.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_bbu_Biological_Metabolic_n4.gml,464.0,2.47,3.0,255.0,-573.595499061,0.156,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_bha_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,3379.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_bha_Biological_Metabolic_n4.gml,1267.0,2.59,5.0,325.0,-873.277398102,0.03,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_bja_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,4841.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_bja_Biological_Metabolic_n4.gml,1686.0,2.86,4.0,787.0,-1730.62664659,0.0,1.0,2.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_blo_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,2103.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_blo_Biological_Metabolic_n4.gml,813.0,2.52,4.0,297.0,-745.770823426,0.308,1.0,2.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_bme_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,4182.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_bme_Biological_Metabolic_n4.gml,1508.0,2.76,4.0,645.0,-1470.12224594,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_bms_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,3668.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_bms_Biological_Metabolic_n4.gml,1342.0,2.78,4.0,571.0,-1290.4797331,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_bsu_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,3733.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_bsu_Biological_Metabolic_n4.gml,1380.0,2.59,5.0,346.0,-927.944387165,0.007,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_buc_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,1536.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_buc_Biological_Metabolic_n4.gml,601.0,2.74,4.0,265.0,-609.142324582,0.006,1.0,2.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_cac_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,2793.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cac_Biological_Metabolic_n4.gml,1081.0,2.6,4.0,421.0,-1020.97602588,0.029,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_ccr_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,3677.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ccr_Biological_Metabolic_n4.gml,1421.0,2.79,4.0,555.0,-1250.68162837,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_cef_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,3063.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cef_Biological_Metabolic_n4.gml,1115.0,2.71,4.0,479.0,-1114.40891872,0.021,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_cel_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,3514.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cel_Biological_Metabolic_n4.gml,1267.0,2.76,4.0,544.0,-1239.69773268,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_cgl_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,3663.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cgl_Biological_Metabolic_n4.gml,1331.0,2.76,4.0,562.0,-1280.9638874,0.001,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_cje_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,2137.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cje_Biological_Metabolic_n4.gml,851.0,2.46,6.0,139.0,-420.091951439,0.086,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_cmu_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,1469.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cmu_Biological_Metabolic_n4.gml,650.0,2.41,6.0,90.0,-276.744263512,0.327,2.0,0.0,0.0,0.0
Metabolic_networks_from_KEGG_2006_cpa_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,1476.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cpa_Biological_Metabolic_n4.gml,609.0,2.4,6.0,97.0,-299.844746254,0.742,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_cpe_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,2725.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cpe_Biological_Metabolic_n4.gml,1068.0,2.67,4.0,417.0,-985.252663036,0.043,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_cpj_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,1482.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cpj_Biological_Metabolic_n4.gml,610.0,2.41,6.0,98.0,-301.560771394,0.613,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_cpn_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,1524.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cpn_Biological_Metabolic_n4.gml,660.0,2.41,6.0,98.0,-302.037089103,0.529,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_cte_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,2551.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_cte_Biological_Metabolic_n4.gml,939.0,2.15,9.0,70.0,-271.508463417,0.266,2.0,0.0,0.0,0.0
Metabolic_networks_from_KEGG_2006_ctr_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,1465.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ctr_Biological_Metabolic_n4.gml,652.0,2.34,2.0,587.0,-1142.92491093,0.0,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_dme_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,3653.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_dme_Biological_Metabolic_n4.gml,1372.0,2.71,4.0,542.0,-1260.31361962,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_dra_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,3162.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_dra_Biological_Metabolic_n4.gml,1185.0,2.66,4.0,484.0,-1145.51287019,0.006,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_ecc_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,4225.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ecc_Biological_Metabolic_n4.gml,1481.0,2.76,4.0,682.0,-1557.38377909,0.0,2.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_ece_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,4532.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ece_Biological_Metabolic_n4.gml,1604.0,2.8,4.0,729.0,-1639.66152843,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_ecj_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,4634.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ecj_Biological_Metabolic_n4.gml,1635.0,2.79,4.0,745.0,-1677.49296392,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_eco_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,4628.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_eco_Biological_Metabolic_n4.gml,1597.0,2.79,4.0,748.0,-1685.13615956,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_ecs_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,4498.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_ecs_Biological_Metabolic_n4.gml,1557.0,2.8,4.0,730.0,-1640.67116979,0.0,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_fnu_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,2455.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_fnu_Biological_Metabolic_n4.gml,993.0,2.68,4.0,372.0,-875.582131402,0.001,2.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_hal_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,2006.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_hal_Biological_Metabolic_n4.gml,808.0,2.49,3.0,432.0,-963.050996544,0.326,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_hin_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,2742.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_hin_Biological_Metabolic_n4.gml,1053.0,2.69,4.0,427.0,-1001.17821916,0.003,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_hpj_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,2003.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_hpj_Biological_Metabolic_n4.gml,849.0,2.73,4.0,309.0,-711.875612674,0.019,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_hpy_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,2027.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_hpy_Biological_Metabolic_n4.gml,863.0,2.73,4.0,310.0,-715.95818482,0.012,1.0,1.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_hsa_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,5769.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_hsa_Biological_Metabolic_n4.gml,1865.0,2.62,4.0,876.0,-2108.98199855,0.0,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_lil_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,3092.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_lil_Biological_Metabolic_n4.gml,1204.0,2.28,8.0,111.0,-393.931436908,0.176,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_lin_Biological_Metabolic_n4.gml_multigraphsimplified_largestcompdistribution.txt,Biological,Metabolic,2598.0,4.0,0,0,0,simplified,0,largest,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_lin_Biological_Metabolic_n4.gml,935.0,2.55,4.0,402.0,-996.642399483,0.115,1.0,0.0,1.0,0.0
Metabolic_networks_from_KEGG_2006_lla_Biological_Metabolic_n4.gml_multigraphsimplifieddistribution.txt,Biological,Metabolic,2449.0,4.0,0,0,0,simplified,0,entire,/Volumes/Durodon/gmls/Biological/Metabolic/n4/Metabolic_networks_from_KEGG_2006_lla_Biological_Metabolic_n4.gml,966.0,2.54,4.0,362.0,-901.276851733,0.309,1.0,0.0,1.0,0.0
